o,d,weight,o-point,d-point
261,451,368,POINT (1660349.469880249 2466437.0070478376),POINT (1652633.786447382 2465734.288875808)
261,452,61,POINT (1660349.469880249 2466437.0070478376),POINT (1659610.734213803 2456916.0555289485)
261,453,172,POINT (1660349.469880249 2466437.0070478376),POINT (1656387.1863642065 2459860.586032225)
261,454,175,POINT (1660349.469880249 2466437.0070478376),POINT (1657284.309716966 2459856.958776066)
261,455,143,POINT (1660349.469880249 2466437.0070478376),POINT (1658729.6129757818 2464246.4038738087)
261,456,255,POINT (1660349.469880249 2466437.0070478376),POINT (1660508.12744227 2456912.20517335)
261,457,320,POINT (1660349.469880249 2466437.0070478376),POINT (1661953.4344260413 2461302.937366097)
261,459,230,POINT (1660349.469880249 2466437.0070478376),POINT (1663923.3163075414 2459096.0723174345)
261,460,19,POINT (1660349.469880249 2466437.0070478376),POINT (1656918.9066916034 2456927.376412558)
261,461,163,POINT (1660349.469880249 2466437.0070478376),POINT (1653696.1690728809 2459871.237297887)
261,462,168,POINT (1660349.469880249 2466437.0070478376),POINT (1652990.7383991429 2465000.778586257)
261,463,212,POINT (1660349.469880249 2466437.0070478376),POINT (1661755.3704042083 2452508.022801591)
261,465,273,POINT (1660349.469880249 2466437.0070478376),POINT (1657467.025024877 2461321.4766113907)
261,467,240,POINT (1660349.469880249 2466437.0070478376),POINT (1666609.0259789359 2455418.732124283)
262,266,148,POINT (1654601.5934001908 2463530.1346375337),POINT (1657633.4535639822 2455458.541818732)
262,269,43,POINT (1654601.5934001908 2463530.1346375337),POINT (1666791.5198381636 2456884.1783064534)
262,270,263,POINT (1654601.5934001908 2463530.1346375337),POINT (1651911.1479552016 2463540.236243488)
262,272,176,POINT (1654601.5934001908 2463530.1346375337),POINT (1664098.2863517583 2456896.4200628297)
262,277,25,POINT (1654601.5934001908 2463530.1346375337),POINT (1666433.8659059817 2457618.8885700395)
262,281,150,POINT (1654601.5934001908 2463530.1346375337),POINT (1652268.1007696895 2462806.581595513)
262,283,113,POINT (1654601.5934001908 2463530.1346375337),POINT (1664455.8518409375 2456161.7466911864)
262,284,307,POINT (1654601.5934001908 2463530.1346375337),POINT (1659070.7364965314 2456185.413328439)
262,285,116,POINT (1654601.5934001908 2463530.1346375337),POINT (1660135.1788322916 2450315.3350703213)
262,287,97,POINT (1654601.5934001908 2463530.1346375337),POINT (1655847.2794148256 2459130.084096792)
262,289,194,POINT (1654601.5934001908 2463530.1346375337),POINT (1663908.2788184455 2451764.8462831685)
262,290,129,POINT (1654601.5934001908 2463530.1346375337),POINT (1662668.282044009 2459834.38834606)
262,291,286,POINT (1654601.5934001908 2463530.1346375337),POINT (1661222.9793738052 2455443.0780158597)
262,292,61,POINT (1654601.5934001908 2463530.1346375337),POINT (1657832.4833502683 2464249.965456991)
262,293,198,POINT (1654601.5934001908 2463530.1346375337),POINT (1658912.3385725063 2465710.4094516)
262,294,75,POINT (1654601.5934001908 2463530.1346375337),POINT (1660690.754176871 2458377.2265354255)
262,295,316,POINT (1654601.5934001908 2463530.1346375337),POINT (1662136.0713205927 2462767.4461196037)
262,297,246,POINT (1654601.5934001908 2463530.1346375337),POINT (1660500.3413996487 2453246.871056325)
262,298,265,POINT (1654601.5934001908 2463530.1346375337),POINT (1659976.0320475493 2459845.8464780003)
262,300,84,POINT (1654601.5934001908 2463530.1346375337),POINT (1655664.5516759097 2457665.3451608275)
262,301,257,POINT (1654601.5934001908 2463530.1346375337),POINT (1652442.263521056 2460608.61915999)
262,303,263,POINT (1654601.5934001908 2463530.1346375337),POINT (1657824.2455496532 2460587.421128233)
262,304,18,POINT (1654601.5934001908 2463530.1346375337),POINT (1659269.5570450437 2464976.642876767)
262,305,136,POINT (1654601.5934001908 2463530.1346375337),POINT (1661048.1538644275 2457642.8077608766)
262,306,304,POINT (1654601.5934001908 2463530.1346375337),POINT (1662493.46881893 2462033.316389327)
262,307,146,POINT (1654601.5934001908 2463530.1346375337),POINT (1662660.579071721 2456169.7889907383)
262,311,20,POINT (1654601.5934001908 2463530.1346375337),POINT (1652807.9042362904 2463536.9075278984)
262,312,29,POINT (1654601.5934001908 2463530.1346375337),POINT (1662303.0897686537 2456904.3893593843)
262,315,152,POINT (1654601.5934001908 2463530.1346375337),POINT (1654053.2504292019 2459137.2197966864)
262,316,56,POINT (1654601.5934001908 2463530.1346375337),POINT (1663565.8158034487 2459830.4921081206)
262,317,64,POINT (1654601.5934001908 2463530.1346375337),POINT (1656561.6718655992 2457661.684868133)
262,318,362,POINT (1654601.5934001908 2463530.1346375337),POINT (1653339.1134326102 2460605.1822283003)
262,319,287,POINT (1654601.5934001908 2463530.1346375337),POINT (1661397.8666290352 2453242.8762872275)
262,320,63,POINT (1654601.5934001908 2463530.1346375337),POINT (1665711.2053193129 2455422.885635433)
262,321,126,POINT (1654601.5934001908 2463530.1346375337),POINT (1653521.9118158706 2462069.452329916)
262,323,180,POINT (1654601.5934001908 2463530.1346375337),POINT (1663740.7466312917 2457631.020914115)
262,332,58,POINT (1654601.5934001908 2463530.1346375337),POINT (1657109.830227178 2462055.459549107)
262,333,354,POINT (1654601.5934001908 2463530.1346375337),POINT (1655681.308230386 2464990.6658469574)
262,335,130,POINT (1654601.5934001908 2463530.1346375337),POINT (1657808.1178620358 2453258.62562017)
262,337,165,POINT (1654601.5934001908 2463530.1346375337),POINT (1661421.3535456923 2464235.4880353147)
262,338,25,POINT (1654601.5934001908 2463530.1346375337),POINT (1661056.0353274923 2461306.7221280206)
262,339,288,POINT (1654601.5934001908 2463530.1346375337),POINT (1662295.4504912612 2453238.843224489)
262,340,262,POINT (1654601.5934001908 2463530.1346375337),POINT (1654418.8032109183 2462066.011825512)
262,346,10,POINT (1654601.5934001908 2463530.1346375337),POINT (1654236.0222285208 2460601.706869768)
262,347,127,POINT (1654601.5934001908 2463530.1346375337),POINT (1657268.1404905948 2452527.7965930174)
262,348,378,POINT (1654601.5934001908 2463530.1346375337),POINT (1657458.850839091 2457657.986201712)
262,355,201,POINT (1654601.5934001908 2463530.1346375337),POINT (1656910.8275174564 2453262.4672331675)
262,356,127,POINT (1654601.5934001908 2463530.1346375337),POINT (1659452.278554183 2466440.5745548396)
262,357,76,POINT (1654601.5934001908 2463530.1346375337),POINT (1656204.4627746162 2458395.9207628625)
262,359,12,POINT (1654601.5934001908 2463530.1346375337),POINT (1659428.0990875603 2455450.886586648)
262,360,249,POINT (1654601.5934001908 2463530.1346375337),POINT (1658006.9567252127 2462051.8651961302)
262,362,266,POINT (1654601.5934001908 2463530.1346375337),POINT (1660675.234569206 2451046.26869498)
262,363,212,POINT (1654601.5934001908 2463530.1346375337),POINT (1662485.6812871923 2458369.4800756676)
262,364,272,POINT (1654601.5934001908 2463530.1346375337),POINT (1661040.388622987 2453977.6572270934)
262,367,199,POINT (1654601.5934001908 2463530.1346375337),POINT (1657649.749561368 2462785.8121804916)
262,372,295,POINT (1654601.5934001908 2463530.1346375337),POINT (1660317.755557599 2451781.194197096)
262,373,35,POINT (1654601.5934001908 2463530.1346375337),POINT (1660516.0295956251 2460576.3032455645)
262,376,66,POINT (1654601.5934001908 2463530.1346375337),POINT (1665171.0601406873 2454692.1823867806)
262,381,353,POINT (1654601.5934001908 2463530.1346375337),POINT (1662478.0101897833 2454704.4073069287)
262,382,138,POINT (1654601.5934001908 2463530.1346375337),POINT (1653513.3931460031 2458406.676628373)
262,385,14,POINT (1654601.5934001908 2463530.1346375337),POINT (1657101.6036138115 2458392.258700954)
262,386,218,POINT (1654601.5934001908 2463530.1346375337),POINT (1653878.9541661404 2461335.6158826496)
262,387,107,POINT (1654601.5934001908 2463530.1346375337),POINT (1661937.9343510042 2453973.6606956436)
262,388,51,POINT (1654601.5934001908 2463530.1346375337),POINT (1666251.3585536536 2456153.550951829)
262,390,296,POINT (1654601.5934001908 2463530.1346375337),POINT (1666068.8604466259 2454688.030753189)
262,398,231,POINT (1654601.5934001908 2463530.1346375337),POINT (1656927.1015693825 2460591.0502135903)
262,399,261,POINT (1654601.5934001908 2463530.1346375337),POINT (1652450.9389992873 2464270.5262787812)
262,401,225,POINT (1654601.5934001908 2463530.1346375337),POINT (1658348.10342234 2453989.4169811686)
262,403,138,POINT (1654601.5934001908 2463530.1346375337),POINT (1654958.6605614892 2462796.3700273978)
262,404,342,POINT (1654601.5934001908 2463530.1346375337),POINT (1661032.7393539161 2450311.2706369786)
262,405,354,POINT (1654601.5934001908 2463530.1346375337),POINT (1652093.9994590129 2465004.072464375)
262,407,150,POINT (1654601.5934001908 2463530.1346375337),POINT (1661778.699564124 2463501.5033349115)
262,408,73,POINT (1654601.5934001908 2463530.1346375337),POINT (1656221.1780990376 2465720.8747161366)
262,409,126,POINT (1654601.5934001908 2463530.1346375337),POINT (1660333.380239186 2459111.5727744536)
262,410,227,POINT (1654601.5934001908 2463530.1346375337),POINT (1658555.1458189916 2466444.1035016505)
262,411,154,POINT (1654601.5934001908 2463530.1346375337),POINT (1658364.1896160415 2461317.845671444)
262,412,75,POINT (1654601.5934001908 2463530.1346375337),POINT (1659809.5093483622 2465706.843944606)
262,414,370,POINT (1654601.5934001908 2463530.1346375337),POINT (1659777.7122191591 2451050.296574424)
262,417,290,POINT (1654601.5934001908 2463530.1346375337),POINT (1667149.1995502617 2456149.395537761)
262,423,78,POINT (1654601.5934001908 2463530.1346375337),POINT (1664280.8425726332 2458361.580011546)
262,426,146,POINT (1654601.5934001908 2463530.1346375337),POINT (1657625.4792180455 2451793.0533817736)
262,427,281,POINT (1654601.5934001908 2463530.1346375337),POINT (1651554.2208375433 2464273.818321054)
262,430,17,POINT (1654601.5934001908 2463530.1346375337),POINT (1659992.2267755892 2467170.7016893914)
262,431,314,POINT (1654601.5934001908 2463530.1346375337),POINT (1658546.8966649086 2462782.2159383167)
262,434,18,POINT (1654601.5934001908 2463530.1346375337),POINT (1661215.298428351 2451777.164615246)
262,435,366,POINT (1654601.5934001908 2463530.1346375337),POINT (1663025.7444812371 2459100.0050557037)
262,436,334,POINT (1654601.5934001908 2463530.1346375337),POINT (1659595.1312231226 2449584.363770795)
262,437,302,POINT (1654601.5934001908 2463530.1346375337),POINT (1661580.443979789 2454708.4056260986)
262,438,45,POINT (1654601.5934001908 2463530.1346375337),POINT (1658189.677146062 2463516.12696522)
262,439,141,POINT (1654601.5934001908 2463530.1346375337),POINT (1660857.807029394 2452512.0541112036)
262,440,342,POINT (1654601.5934001908 2463530.1346375337),POINT (1662676.1015708118 2463497.7511697374)
262,442,50,POINT (1654601.5934001908 2463530.1346375337),POINT (1656021.7483563945 2456931.073318973)
262,444,364,POINT (1654601.5934001908 2463530.1346375337),POINT (1658372.4068360399 2464980.206409157)
262,445,335,POINT (1654601.5934001908 2463530.1346375337),POINT (1660150.7401090832 2457646.6599411136)
262,446,226,POINT (1654601.5934001908 2463530.1346375337),POINT (1661596.04923765 2462037.103095866)
262,448,309,POINT (1654601.5934001908 2463530.1346375337),POINT (1663018.0941398512 2455435.116091568)
262,449,309,POINT (1654601.5934001908 2463530.1346375337),POINT (1656761.056262779 2466451.045722319)
262,451,257,POINT (1654601.5934001908 2463530.1346375337),POINT (1652633.786447382 2465734.288875808)
262,452,183,POINT (1654601.5934001908 2463530.1346375337),POINT (1659610.734213803 2456916.0555289485)
262,453,377,POINT (1654601.5934001908 2463530.1346375337),POINT (1656387.1863642065 2459860.586032225)
262,454,201,POINT (1654601.5934001908 2463530.1346375337),POINT (1657284.309716966 2459856.958776066)
262,455,167,POINT (1654601.5934001908 2463530.1346375337),POINT (1658729.6129757818 2464246.4038738087)
262,456,276,POINT (1654601.5934001908 2463530.1346375337),POINT (1660508.12744227 2456912.20517335)
262,457,272,POINT (1654601.5934001908 2463530.1346375337),POINT (1661953.4344260413 2461302.937366097)
262,459,155,POINT (1654601.5934001908 2463530.1346375337),POINT (1663923.3163075414 2459096.0723174345)
262,460,353,POINT (1654601.5934001908 2463530.1346375337),POINT (1656918.9066916034 2456927.376412558)
262,461,160,POINT (1654601.5934001908 2463530.1346375337),POINT (1653696.1690728809 2459871.237297887)
262,462,247,POINT (1654601.5934001908 2463530.1346375337),POINT (1652990.7383991429 2465000.778586257)
262,463,309,POINT (1654601.5934001908 2463530.1346375337),POINT (1661755.3704042083 2452508.022801591)
262,465,315,POINT (1654601.5934001908 2463530.1346375337),POINT (1657467.025024877 2461321.4766113907)
262,467,260,POINT (1654601.5934001908 2463530.1346375337),POINT (1666609.0259789359 2455418.732124283)
266,269,20,POINT (1657633.4535639822 2455458.541818732),POINT (1666791.5198381636 2456884.1783064534)
266,270,344,POINT (1657633.4535639822 2455458.541818732),POINT (1651911.1479552016 2463540.236243488)
266,272,176,POINT (1657633.4535639822 2455458.541818732),POINT (1664098.2863517583 2456896.4200628297)
266,277,165,POINT (1657633.4535639822 2455458.541818732),POINT (1666433.8659059817 2457618.8885700395)
266,281,312,POINT (1657633.4535639822 2455458.541818732),POINT (1652268.1007696895 2462806.581595513)
266,283,19,POINT (1657633.4535639822 2455458.541818732),POINT (1664455.8518409375 2456161.7466911864)
266,284,196,POINT (1657633.4535639822 2455458.541818732),POINT (1659070.7364965314 2456185.413328439)
266,285,296,POINT (1657633.4535639822 2455458.541818732),POINT (1660135.1788322916 2450315.3350703213)
266,287,222,POINT (1657633.4535639822 2455458.541818732),POINT (1655847.2794148256 2459130.084096792)
266,289,56,POINT (1657633.4535639822 2455458.541818732),POINT (1663908.2788184455 2451764.8462831685)
266,290,277,POINT (1657633.4535639822 2455458.541818732),POINT (1662668.282044009 2459834.38834606)
266,291,170,POINT (1657633.4535639822 2455458.541818732),POINT (1661222.9793738052 2455443.0780158597)
266,292,214,POINT (1657633.4535639822 2455458.541818732),POINT (1657832.4833502683 2464249.965456991)
266,293,125,POINT (1657633.4535639822 2455458.541818732),POINT (1658912.3385725063 2465710.4094516)
266,294,265,POINT (1657633.4535639822 2455458.541818732),POINT (1660690.754176871 2458377.2265354255)
266,295,300,POINT (1657633.4535639822 2455458.541818732),POINT (1662136.0713205927 2462767.4461196037)
266,297,66,POINT (1657633.4535639822 2455458.541818732),POINT (1660500.3413996487 2453246.871056325)
266,298,210,POINT (1657633.4535639822 2455458.541818732),POINT (1659976.0320475493 2459845.8464780003)
266,300,341,POINT (1657633.4535639822 2455458.541818732),POINT (1655664.5516759097 2457665.3451608275)
266,301,292,POINT (1657633.4535639822 2455458.541818732),POINT (1652442.263521056 2460608.61915999)
266,303,64,POINT (1657633.4535639822 2455458.541818732),POINT (1657824.2455496532 2460587.421128233)
266,304,270,POINT (1657633.4535639822 2455458.541818732),POINT (1659269.5570450437 2464976.642876767)
266,305,111,POINT (1657633.4535639822 2455458.541818732),POINT (1661048.1538644275 2457642.8077608766)
266,306,55,POINT (1657633.4535639822 2455458.541818732),POINT (1662493.46881893 2462033.316389327)
266,307,236,POINT (1657633.4535639822 2455458.541818732),POINT (1662660.579071721 2456169.7889907383)
266,311,235,POINT (1657633.4535639822 2455458.541818732),POINT (1652807.9042362904 2463536.9075278984)
266,312,278,POINT (1657633.4535639822 2455458.541818732),POINT (1662303.0897686537 2456904.3893593843)
266,315,356,POINT (1657633.4535639822 2455458.541818732),POINT (1654053.2504292019 2459137.2197966864)
266,316,130,POINT (1657633.4535639822 2455458.541818732),POINT (1663565.8158034487 2459830.4921081206)
266,317,305,POINT (1657633.4535639822 2455458.541818732),POINT (1656561.6718655992 2457661.684868133)
266,318,102,POINT (1657633.4535639822 2455458.541818732),POINT (1653339.1134326102 2460605.1822283003)
266,319,220,POINT (1657633.4535639822 2455458.541818732),POINT (1661397.8666290352 2453242.8762872275)
266,320,313,POINT (1657633.4535639822 2455458.541818732),POINT (1665711.2053193129 2455422.885635433)
